Local time,Ask,Bid,AskVolume,BidVolume
30.10.2024 00:08:50.170 GMT-0700,0.65567,0.65557,1200000.0477,3599999.9046
30.10.2024 00:08:50.273 GMT-0700,0.65568,0.65558,1799999.9523,1200000.0477
30.10.2024 00:09:00.806 GMT-0700,0.65568,0.65559,1200000.0477,1200000.0477
30.10.2024 00:09:17.130 GMT-0700,0.65568,0.65561,1200000.0477,1200000.0477
30.10.2024 00:09:17.233 GMT-0700,0.65569,0.65561,1200000.0477,1200000.0477
30.10.2024 00:09:17.588 GMT-0700,0.6557000000000001,0.65559,1799999.9523,1320000.0525
30.10.2024 00:09:20.461 GMT-0700,0.65568,0.6556000000000001,1200000.0477,1320000.0525
30.10.2024 00:09:24.640 GMT-0700,0.65567,0.6556000000000001,1200000.0477,1200000.0477
30.10.2024 00:09:25.650 GMT-0700,0.65567,0.65558,1200000.0477,1200000.0477
30.10.2024 00:09:29.023 GMT-0700,0.65566,0.65557,1200000.0477,1320000.0525
30.10.2024 00:09:29.074 GMT-0700,0.65564,0.6555500000000001,1200000.0477,1889999.9857
30.10.2024 00:09:29.177 GMT-0700,0.65563,0.65554,1799999.9523,1919999.9571
30.10.2024 00:09:34.931 GMT-0700,0.65563,0.65554,1799999.9523,2789999.9619
30.10.2024 00:09:50.340 GMT-0700,0.65562,0.65554,1200000.0477,1320000.0525
30.10.2024 00:09:55.724 GMT-0700,0.65561,0.65552,1200000.0477,1919999.9571
30.10.2024 00:09:55.827 GMT-0700,0.6556000000000001,0.65552,1200000.0477,1320000.0525
30.10.2024 00:09:57.091 GMT-0700,0.65561,0.65552,1200000.0477,1320000.0525
30.10.2024 00:09:58.757 GMT-0700,0.65561,0.65552,1200000.0477,1320000.0525
30.10.2024 00:09:58.859 GMT-0700,0.65559,0.6555000000000001,1200000.0477,2700000.0477
30.10.2024 00:09:58.962 GMT-0700,0.65558,0.6555000000000001,1200000.0477,2700000.0477
30.10.2024 00:10:00.377 GMT-0700,0.65558,0.65551,1200000.0477,2789999.9619
30.10.2024 00:10:00.480 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:10:00.582 GMT-0700,0.65563,0.65552,1799999.9523,2700000.0477
30.10.2024 00:10:03.162 GMT-0700,0.65562,0.65554,1200000.0477,1200000.0477
30.10.2024 00:10:03.369 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:10:03.472 GMT-0700,0.65561,0.65552,1799999.9523,1200000.0477
30.10.2024 00:10:05.693 GMT-0700,0.6556000000000001,0.65551,3599999.9046,1200000.0477
30.10.2024 00:10:05.795 GMT-0700,0.65559,0.6555000000000001,1799999.9523,2789999.9619
30.10.2024 00:10:10.241 GMT-0700,0.65558,0.6555000000000001,1200000.0477,2700000.0477
30.10.2024 00:10:22.235 GMT-0700,0.65557,0.65549,1200000.0477,1200000.0477
30.10.2024 00:10:35.406 GMT-0700,0.6555500000000001,0.65547,1200000.0477,1200000.0477
30.10.2024 00:10:38.232 GMT-0700,0.65556,0.65547,1799999.9523,2700000.0477
30.10.2024 00:10:40.088 GMT-0700,0.65556,0.6554800000000001,1200000.0477,2700000.0477
30.10.2024 00:10:40.241 GMT-0700,0.65558,0.65547,1799999.9523,2700000.0477
30.10.2024 00:10:57.550 GMT-0700,0.65557,0.65549,1200000.0477,2700000.0477
