Local time,Ask,Bid,AskVolume,BidVolume
28.10.2024 00:22:48.738 GMT-0700,0.59728,0.59719,2250000,1200000.0477
28.10.2024 00:22:51.160 GMT-0700,0.5973,0.59719,1200000.0477,1200000.0477
28.10.2024 00:22:58.626 GMT-0700,0.5973100000000001,0.5972000000000001,1200000.0477,2700000.0477
28.10.2024 00:22:58.729 GMT-0700,0.59732,0.59721,1200000.0477,1200000.0477
28.10.2024 00:23:10.259 GMT-0700,0.5973100000000001,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:23:12.631 GMT-0700,0.59729,0.59719,1350000.0238,1200000.0477
28.10.2024 00:23:12.734 GMT-0700,0.59727,0.59716,1200000.0477,1799999.9523
28.10.2024 00:23:27.243 GMT-0700,0.5972500000000001,0.59716,1200000.0477,1200000.0477
28.10.2024 00:23:27.346 GMT-0700,0.59721,0.5971000000000001,1200000.0477,1799999.9523
28.10.2024 00:23:27.448 GMT-0700,0.59722,0.5971000000000001,1799999.9523,2700000.0477
28.10.2024 00:23:27.602 GMT-0700,0.59722,0.59711,1200000.0477,1200000.0477
28.10.2024 00:23:27.704 GMT-0700,0.59722,0.5971000000000001,1200000.0477,3599999.9046
28.10.2024 00:23:28.614 GMT-0700,0.59723,0.59711,1799999.9523,1200000.0477
28.10.2024 00:23:28.716 GMT-0700,0.59724,0.59713,1200000.0477,1200000.0477
28.10.2024 00:23:31.401 GMT-0700,0.59721,0.59712,1200000.0477,1799999.9523
28.10.2024 00:23:31.755 GMT-0700,0.59723,0.59711,1200000.0477,1799999.9523
28.10.2024 00:23:31.858 GMT-0700,0.59724,0.59713,1200000.0477,1200000.0477
28.10.2024 00:23:35.179 GMT-0700,0.59723,0.59712,1200000.0477,1200000.0477
28.10.2024 00:23:35.332 GMT-0700,0.59721,0.59712,1200000.0477,1799999.9523
28.10.2024 00:23:43.631 GMT-0700,0.59724,0.59713,2250000,1200000.0477
28.10.2024 00:23:46.105 GMT-0700,0.5972500000000001,0.59714,1200000.0477,1200000.0477
28.10.2024 00:23:57.025 GMT-0700,0.59723,0.59712,1200000.0477,1799999.9523
28.10.2024 00:23:57.128 GMT-0700,0.59721,0.59712,1200000.0477,1799999.9523
28.10.2024 00:23:57.230 GMT-0700,0.59724,0.59713,1799999.9523,1200000.0477
28.10.2024 00:24:00.212 GMT-0700,0.5972500000000001,0.59714,2250000,1200000.0477
28.10.2024 00:24:00.365 GMT-0700,0.59726,0.59714,2250000,1200000.0477
28.10.2024 00:24:11.171 GMT-0700,0.59726,0.5971500000000001,3599999.9046,1200000.0477
28.10.2024 00:24:14.595 GMT-0700,0.5972500000000001,0.59714,1799999.9523,1200000.0477
28.10.2024 00:24:17.466 GMT-0700,0.59724,0.59713,1200000.0477,1200000.0477
28.10.2024 00:24:18.629 GMT-0700,0.59722,0.59713,1799999.9523,1200000.0477
28.10.2024 00:24:18.731 GMT-0700,0.59722,0.59711,1200000.0477,1200000.0477
28.10.2024 00:24:18.833 GMT-0700,0.59724,0.59713,2250000,1200000.0477
28.10.2024 00:24:20.142 GMT-0700,0.59722,0.59714,1200000.0477,1200000.0477
28.10.2024 00:24:20.193 GMT-0700,0.59721,0.59712,1200000.0477,1799999.9523
28.10.2024 00:24:24.176 GMT-0700,0.59719,0.59711,1350000.0238,1200000.0477
28.10.2024 00:24:24.279 GMT-0700,0.59719,0.59708,1799999.9523,1200000.0477
28.10.2024 00:24:26.497 GMT-0700,0.59718,0.59708,1200000.0477,1200000.0477
28.10.2024 00:24:26.600 GMT-0700,0.59718,0.59707,1799999.9523,1200000.0477
28.10.2024 00:24:26.702 GMT-0700,0.59717,0.59706,1799999.9523,1200000.0477
28.10.2024 00:24:27.864 GMT-0700,0.59716,0.5970500000000001,1200000.0477,1200000.0477
28.10.2024 00:24:27.967 GMT-0700,0.59713,0.59704,1200000.0477,1200000.0477
28.10.2024 00:24:28.071 GMT-0700,0.59712,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:24:28.187 GMT-0700,0.59714,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:24:50.372 GMT-0700,0.59716,0.5970500000000001,1799999.9523,1200000.0477
28.10.2024 00:24:57.991 GMT-0700,0.59716,0.59706,1200000.0477,1799999.9523
28.10.2024 00:24:58.094 GMT-0700,0.5972000000000001,0.5971000000000001,1200000.0477,1200000.0477
28.10.2024 00:24:59.257 GMT-0700,0.59721,0.5971000000000001,2250000,1200000.0477
28.10.2024 00:25:00.165 GMT-0700,0.59719,0.5971000000000001,1200000.0477,1200000.0477
28.10.2024 00:25:00.216 GMT-0700,0.59718,0.59707,1200000.0477,1200000.0477
28.10.2024 00:25:00.722 GMT-0700,0.59719,0.59708,1799999.9523,1200000.0477
28.10.2024 00:25:00.925 GMT-0700,0.59718,0.59707,1200000.0477,1200000.0477
28.10.2024 00:25:01.128 GMT-0700,0.5972000000000001,0.59709,4949999.8093,1200000.0477
28.10.2024 00:25:01.231 GMT-0700,0.5972000000000001,0.59712,1200000.0477,1200000.0477
28.10.2024 00:25:01.333 GMT-0700,0.59723,0.59712,1200000.0477,1200000.0477
28.10.2024 00:25:01.587 GMT-0700,0.59724,0.59713,1799999.9523,1200000.0477
28.10.2024 00:25:02.044 GMT-0700,0.59723,0.59712,1799999.9523,1200000.0477
28.10.2024 00:25:02.149 GMT-0700,0.59721,0.5971000000000001,1200000.0477,1200000.0477
28.10.2024 00:25:05.026 GMT-0700,0.5972000000000001,0.59709,1799999.9523,1200000.0477
28.10.2024 00:25:05.129 GMT-0700,0.5971500000000001,0.59706,2250000,1200000.0477
28.10.2024 00:25:06.395 GMT-0700,0.5971500000000001,0.59704,1200000.0477,1200000.0477
28.10.2024 00:25:07.864 GMT-0700,0.59714,0.5970300000000001,1799999.9523,1200000.0477
28.10.2024 00:25:07.967 GMT-0700,0.59713,0.59702,1200000.0477,1200000.0477
28.10.2024 00:25:08.069 GMT-0700,0.59714,0.5970300000000001,3150000.0954,1200000.0477
28.10.2024 00:25:08.171 GMT-0700,0.59712,0.59701,1200000.0477,1799999.9523
28.10.2024 00:25:08.324 GMT-0700,0.59714,0.5970300000000001,2250000,1200000.0477
28.10.2024 00:25:09.081 GMT-0700,0.59713,0.59702,1200000.0477,1200000.0477
28.10.2024 00:25:10.397 GMT-0700,0.59711,0.59701,1200000.0477,1200000.0477
28.10.2024 00:25:10.550 GMT-0700,0.59711,0.597,1200000.0477,1799999.9523
28.10.2024 00:25:17.036 GMT-0700,0.5971000000000001,0.59699,1200000.0477,1200000.0477
28.10.2024 00:25:17.290 GMT-0700,0.59709,0.5969800000000001,1200000.0477,1200000.0477
28.10.2024 00:25:19.863 GMT-0700,0.59708,0.59697,1200000.0477,1200000.0477
28.10.2024 00:25:20.067 GMT-0700,0.59709,0.5969800000000001,3599999.9046,1200000.0477
28.10.2024 00:25:20.320 GMT-0700,0.59708,0.59697,1200000.0477,1200000.0477
28.10.2024 00:25:20.977 GMT-0700,0.59707,0.59696,1799999.9523,1200000.0477
28.10.2024 00:25:21.080 GMT-0700,0.59708,0.59697,1799999.9523,1200000.0477
28.10.2024 00:25:26.164 GMT-0700,0.59708,0.59696,1200000.0477,1799999.9523
28.10.2024 00:25:26.272 GMT-0700,0.59708,0.59697,1799999.9523,1200000.0477
28.10.2024 00:25:32.220 GMT-0700,0.5971000000000001,0.59699,3599999.9046,1200000.0477
28.10.2024 00:25:32.322 GMT-0700,0.59709,0.5969800000000001,2250000,1200000.0477
28.10.2024 00:25:40.680 GMT-0700,0.5971000000000001,0.59699,2250000,1200000.0477
28.10.2024 00:25:40.782 GMT-0700,0.59709,0.5969800000000001,1350000.0238,1200000.0477
28.10.2024 00:25:40.937 GMT-0700,0.5971000000000001,0.59699,1799999.9523,1200000.0477
28.10.2024 00:25:41.141 GMT-0700,0.59709,0.59699,1799999.9523,1200000.0477
28.10.2024 00:25:43.232 GMT-0700,0.5971000000000001,0.59699,1799999.9523,1200000.0477
28.10.2024 00:25:45.356 GMT-0700,0.59711,0.597,1200000.0477,1200000.0477
28.10.2024 00:25:49.893 GMT-0700,0.59713,0.59701,1200000.0477,1200000.0477
28.10.2024 00:25:49.998 GMT-0700,0.59714,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:25:54.428 GMT-0700,0.59713,0.59702,1799999.9523,1200000.0477
28.10.2024 00:25:54.530 GMT-0700,0.59712,0.59701,1200000.0477,1200000.0477
28.10.2024 00:25:56.243 GMT-0700,0.59711,0.597,1200000.0477,1200000.0477
28.10.2024 00:26:00.119 GMT-0700,0.5971000000000001,0.59702,1200000.0477,1200000.0477
28.10.2024 00:26:00.221 GMT-0700,0.59712,0.59701,1799999.9523,1200000.0477
28.10.2024 00:26:01.182 GMT-0700,0.59713,0.59702,1200000.0477,1200000.0477
28.10.2024 00:26:02.091 GMT-0700,0.59713,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:26:02.194 GMT-0700,0.59711,0.59702,1799999.9523,1200000.0477
28.10.2024 00:26:03.706 GMT-0700,0.59714,0.5970300000000001,1799999.9523,1200000.0477
28.10.2024 00:26:09.888 GMT-0700,0.5971500000000001,0.59704,3599999.9046,1200000.0477
28.10.2024 00:26:16.184 GMT-0700,0.59714,0.59704,1200000.0477,1200000.0477
28.10.2024 00:26:16.639 GMT-0700,0.5971500000000001,0.59704,3599999.9046,1200000.0477
28.10.2024 00:26:17.746 GMT-0700,0.59714,0.59704,1200000.0477,1200000.0477
28.10.2024 00:26:18.452 GMT-0700,0.59711,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:26:18.554 GMT-0700,0.59712,0.5970300000000001,1200000.0477,1200000.0477
28.10.2024 00:26:20.268 GMT-0700,0.59714,0.59704,1200000.0477,1200000.0477
28.10.2024 00:26:23.943 GMT-0700,0.59713,0.59702,1799999.9523,1200000.0477
28.10.2024 00:26:24.046 GMT-0700,0.59712,0.5970500000000001,1200000.0477,1200000.0477
28.10.2024 00:26:24.149 GMT-0700,0.59717,0.59706,1200000.0477,1799999.9523
28.10.2024 00:26:24.251 GMT-0700,0.59719,0.59709,1200000.0477,1200000.0477
28.10.2024 00:26:28.290 GMT-0700,0.59719,0.59712,1200000.0477,1200000.0477
28.10.2024 00:26:33.933 GMT-0700,0.5972000000000001,0.5971000000000001,1200000.0477,1200000.0477
28.10.2024 00:26:40.448 GMT-0700,0.59722,0.59711,1799999.9523,1200000.0477
28.10.2024 00:26:40.852 GMT-0700,0.59723,0.59711,4050000.1907,1200000.0477
28.10.2024 00:26:41.558 GMT-0700,0.59724,0.59716,2700000.0477,1200000.0477
28.10.2024 00:26:41.661 GMT-0700,0.59726,0.59716,2700000.0477,1200000.0477
28.10.2024 00:26:42.571 GMT-0700,0.59727,0.59716,2250000,1200000.0477
28.10.2024 00:27:00.206 GMT-0700,0.59727,0.59717,2250000,1200000.0477
28.10.2024 00:27:00.359 GMT-0700,0.59726,0.59717,1200000.0477,1200000.0477
28.10.2024 00:27:26.633 GMT-0700,0.59729,0.59718,1799999.9523,1200000.0477
28.10.2024 00:27:26.685 GMT-0700,0.59729,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:27:29.862 GMT-0700,0.5973,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:27:29.964 GMT-0700,0.5973,0.59719,1200000.0477,1200000.0477
28.10.2024 00:27:30.370 GMT-0700,0.59729,0.59719,1200000.0477,1200000.0477
28.10.2024 00:27:31.837 GMT-0700,0.5973,0.59719,3599999.9046,1200000.0477
28.10.2024 00:27:32.091 GMT-0700,0.59729,0.59719,1200000.0477,1200000.0477
28.10.2024 00:27:35.786 GMT-0700,0.59728,0.59718,1200000.0477,1200000.0477
28.10.2024 00:27:35.890 GMT-0700,0.59728,0.59717,1200000.0477,1200000.0477
28.10.2024 00:27:39.260 GMT-0700,0.59727,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:27:39.363 GMT-0700,0.59729,0.59719,1200000.0477,1200000.0477
28.10.2024 00:27:44.253 GMT-0700,0.59729,0.59721,1350000.0238,1200000.0477
28.10.2024 00:27:44.304 GMT-0700,0.5973100000000001,0.59721,2250000,1200000.0477
28.10.2024 00:27:44.407 GMT-0700,0.59729,0.59721,1200000.0477,1200000.0477
28.10.2024 00:27:44.663 GMT-0700,0.59729,0.59719,1200000.0477,1200000.0477
28.10.2024 00:27:49.907 GMT-0700,0.59729,0.59718,1799999.9523,1200000.0477
28.10.2024 00:27:50.009 GMT-0700,0.59727,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:27:50.112 GMT-0700,0.5973,0.59721,1200000.0477,1200000.0477
28.10.2024 00:27:50.214 GMT-0700,0.5973100000000001,0.59721,1799999.9523,1200000.0477
28.10.2024 00:27:50.469 GMT-0700,0.5973,0.59721,1200000.0477,1200000.0477
28.10.2024 00:27:50.723 GMT-0700,0.5973100000000001,0.59721,1350000.0238,1200000.0477
28.10.2024 00:27:50.825 GMT-0700,0.5973100000000001,0.59722,1799999.9523,1200000.0477
28.10.2024 00:27:55.967 GMT-0700,0.5973100000000001,0.59721,1200000.0477,1200000.0477
28.10.2024 00:28:01.212 GMT-0700,0.59732,0.59721,1799999.9523,1200000.0477
28.10.2024 00:28:05.047 GMT-0700,0.5973100000000001,0.59721,1200000.0477,1200000.0477
28.10.2024 00:28:07.773 GMT-0700,0.5973,0.5972000000000001,1200000.0477,1200000.0477
28.10.2024 00:28:07.878 GMT-0700,0.5973100000000001,0.59721,1200000.0477,1200000.0477
28.10.2024 00:28:08.233 GMT-0700,0.59732,0.59721,2250000,1200000.0477
28.10.2024 00:28:18.905 GMT-0700,0.5973100000000001,0.59721,1200000.0477,1200000.0477
28.10.2024 00:28:29.011 GMT-0700,0.59734,0.59724,7650000.0954,1200000.0477
28.10.2024 00:28:29.114 GMT-0700,0.5973600000000001,0.59728,1200000.0477,1200000.0477
28.10.2024 00:28:29.236 GMT-0700,0.59735,0.59726,1200000.0477,1200000.0477
28.10.2024 00:28:32.729 GMT-0700,0.59734,0.59726,1200000.0477,1200000.0477
28.10.2024 00:28:32.831 GMT-0700,0.59734,0.59723,1799999.9523,1200000.0477
28.10.2024 00:28:33.236 GMT-0700,0.59734,0.5972500000000001,1799999.9523,1200000.0477
28.10.2024 00:28:33.895 GMT-0700,0.59733,0.59723,1200000.0477,1200000.0477
28.10.2024 00:28:33.997 GMT-0700,0.59733,0.59722,1200000.0477,1799999.9523
28.10.2024 00:28:34.805 GMT-0700,0.59733,0.59726,1799999.9523,1200000.0477
28.10.2024 00:28:35.312 GMT-0700,0.59735,0.5972500000000001,1350000.0238,1200000.0477
28.10.2024 00:28:35.414 GMT-0700,0.59734,0.5972500000000001,1200000.0477,1200000.0477
28.10.2024 00:28:36.572 GMT-0700,0.59733,0.5972500000000001,1200000.0477,1200000.0477
28.10.2024 00:28:36.674 GMT-0700,0.59735,0.59726,1200000.0477,1200000.0477
28.10.2024 00:28:36.780 GMT-0700,0.59737,0.59726,1799999.9523,1200000.0477
28.10.2024 00:28:39.356 GMT-0700,0.59737,0.59727,1200000.0477,1200000.0477
28.10.2024 00:28:39.459 GMT-0700,0.59738,0.59727,1799999.9523,1200000.0477
28.10.2024 00:28:41.022 GMT-0700,0.59737,0.59727,1799999.9523,1200000.0477
28.10.2024 00:28:42.285 GMT-0700,0.59734,0.59726,1200000.0477,1200000.0477
28.10.2024 00:28:42.438 GMT-0700,0.59734,0.5972500000000001,1200000.0477,1200000.0477
28.10.2024 00:28:45.869 GMT-0700,0.59734,0.59726,1200000.0477,1200000.0477
28.10.2024 00:28:48.388 GMT-0700,0.59737,0.59727,2700000.0477,1200000.0477
28.10.2024 00:28:58.096 GMT-0700,0.59734,0.59728,1200000.0477,1200000.0477
28.10.2024 00:29:00.671 GMT-0700,0.59737,0.59727,1799999.9523,1200000.0477
28.10.2024 00:29:01.433 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:29:06.282 GMT-0700,0.59737,0.59728,1799999.9523,1200000.0477
28.10.2024 00:29:06.385 GMT-0700,0.59737,0.59727,1799999.9523,1200000.0477
28.10.2024 00:29:17.851 GMT-0700,0.59738,0.59727,1200000.0477,1799999.9523
28.10.2024 00:29:17.954 GMT-0700,0.59738,0.5973100000000001,1799999.9523,1200000.0477
28.10.2024 00:29:18.056 GMT-0700,0.59738,0.59729,1799999.9523,1200000.0477
28.10.2024 00:29:18.410 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:29:21.029 GMT-0700,0.59737,0.59729,1200000.0477,1200000.0477
28.10.2024 00:29:21.233 GMT-0700,0.59738,0.59729,1200000.0477,1200000.0477
28.10.2024 00:29:27.984 GMT-0700,0.5973600000000001,0.59728,1200000.0477,1200000.0477
28.10.2024 00:29:28.086 GMT-0700,0.5973600000000001,0.59727,1200000.0477,1200000.0477
28.10.2024 00:29:30.252 GMT-0700,0.5974,0.59729,1200000.0477,1200000.0477
28.10.2024 00:29:30.304 GMT-0700,0.5974,0.59732,1799999.9523,1200000.0477
28.10.2024 00:29:30.406 GMT-0700,0.5974,0.5973,1799999.9523,1200000.0477
28.10.2024 00:29:31.927 GMT-0700,0.59739,0.5973,1200000.0477,1200000.0477
28.10.2024 00:29:32.029 GMT-0700,0.59739,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:29:33.191 GMT-0700,0.59739,0.5973,1200000.0477,1200000.0477
28.10.2024 00:29:34.099 GMT-0700,0.5974,0.5973,1799999.9523,1200000.0477
28.10.2024 00:29:34.453 GMT-0700,0.5974,0.59729,1799999.9523,1200000.0477
28.10.2024 00:29:34.756 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:29:35.917 GMT-0700,0.5974,0.5973,1200000.0477,1200000.0477
28.10.2024 00:29:41.049 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:29:41.153 GMT-0700,0.5974100000000001,0.59733,1799999.9523,1200000.0477
28.10.2024 00:29:41.307 GMT-0700,0.59744,0.59733,1200000.0477,1200000.0477
28.10.2024 00:29:41.359 GMT-0700,0.59744,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:29:43.186 GMT-0700,0.59744,0.59735,1200000.0477,1200000.0477
28.10.2024 00:29:44.447 GMT-0700,0.5974200000000001,0.59733,1799999.9523,1200000.0477
28.10.2024 00:29:45.207 GMT-0700,0.5974200000000001,0.59732,1799999.9523,1200000.0477
28.10.2024 00:29:49.512 GMT-0700,0.5974200000000001,0.59733,1200000.0477,1200000.0477
28.10.2024 00:29:50.366 GMT-0700,0.5974200000000001,0.59732,1799999.9523,1200000.0477
28.10.2024 00:29:53.938 GMT-0700,0.5974100000000001,0.59732,1200000.0477,1200000.0477
28.10.2024 00:29:58.684 GMT-0700,0.5974100000000001,0.59733,1799999.9523,1200000.0477
28.10.2024 00:29:59.290 GMT-0700,0.5974200000000001,0.59733,1200000.0477,1200000.0477
28.10.2024 00:29:59.393 GMT-0700,0.59743,0.59733,1799999.9523,1200000.0477
28.10.2024 00:30:00.960 GMT-0700,0.5974200000000001,0.59735,1799999.9523,1200000.0477
28.10.2024 00:30:02.930 GMT-0700,0.5974200000000001,0.59734,1799999.9523,1200000.0477
28.10.2024 00:30:03.033 GMT-0700,0.59743,0.59734,1799999.9523,1200000.0477
28.10.2024 00:30:03.186 GMT-0700,0.5974100000000001,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:03.289 GMT-0700,0.59743,0.59734,1200000.0477,1200000.0477
28.10.2024 00:30:04.150 GMT-0700,0.5974600000000001,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:04.252 GMT-0700,0.5974600000000001,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:30:04.355 GMT-0700,0.59745,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:30:04.457 GMT-0700,0.59743,0.59737,1200000.0477,1200000.0477
28.10.2024 00:30:04.560 GMT-0700,0.59744,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:11.321 GMT-0700,0.59745,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:11.577 GMT-0700,0.5974600000000001,0.59735,1200000.0477,1799999.9523
28.10.2024 00:30:11.631 GMT-0700,0.59748,0.59737,4500000,1200000.0477
28.10.2024 00:30:13.658 GMT-0700,0.59749,0.59739,4050000.1907,1799999.9523
28.10.2024 00:30:13.761 GMT-0700,0.5975,0.59739,2250000,1200000.0477
28.10.2024 00:30:14.269 GMT-0700,0.59749,0.59739,1200000.0477,1200000.0477
28.10.2024 00:30:22.626 GMT-0700,0.59748,0.59738,1200000.0477,1200000.0477
28.10.2024 00:30:22.728 GMT-0700,0.5974600000000001,0.59738,1200000.0477,1200000.0477
28.10.2024 00:30:22.983 GMT-0700,0.59748,0.59737,2250000,1200000.0477
28.10.2024 00:30:23.238 GMT-0700,0.5974700000000001,0.59737,1200000.0477,1200000.0477
28.10.2024 00:30:23.693 GMT-0700,0.5974700000000001,0.5973600000000001,1799999.9523,1799999.9523
28.10.2024 00:30:23.795 GMT-0700,0.5974600000000001,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:30:23.947 GMT-0700,0.59745,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:24.151 GMT-0700,0.59745,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:30:25.162 GMT-0700,0.59745,0.59735,1200000.0477,1200000.0477
28.10.2024 00:30:25.315 GMT-0700,0.59745,0.5973600000000001,1200000.0477,1200000.0477
28.10.2024 00:30:27.729 GMT-0700,0.59743,0.59734,1799999.9523,4050000.1907
28.10.2024 00:30:27.832 GMT-0700,0.59743,0.59732,1200000.0477,1799999.9523
28.10.2024 00:30:28.895 GMT-0700,0.5974200000000001,0.5973100000000001,1799999.9523,1799999.9523
28.10.2024 00:30:28.997 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:30:29.100 GMT-0700,0.5974200000000001,0.59733,1799999.9523,1200000.0477
28.10.2024 00:30:38.161 GMT-0700,0.5974,0.59732,1200000.0477,1200000.0477
28.10.2024 00:30:38.264 GMT-0700,0.5974100000000001,0.5973,1200000.0477,1799999.9523
28.10.2024 00:30:41.796 GMT-0700,0.5974,0.59732,1200000.0477,1200000.0477
28.10.2024 00:30:43.059 GMT-0700,0.5974100000000001,0.5973,1200000.0477,2700000.0477
28.10.2024 00:30:46.636 GMT-0700,0.5974,0.5973,1200000.0477,1200000.0477
28.10.2024 00:31:00.501 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:00.603 GMT-0700,0.5974100000000001,0.5973,1200000.0477,2700000.0477
28.10.2024 00:31:01.159 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:31:01.262 GMT-0700,0.5974100000000001,0.5973,1200000.0477,1799999.9523
28.10.2024 00:31:10.496 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:21.572 GMT-0700,0.59739,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:21.674 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:21.827 GMT-0700,0.59739,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:21.979 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:24.292 GMT-0700,0.59739,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:24.445 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:25.474 GMT-0700,0.59738,0.59728,1200000.0477,1200000.0477
28.10.2024 00:31:25.589 GMT-0700,0.59737,0.59728,1200000.0477,1200000.0477
28.10.2024 00:31:25.691 GMT-0700,0.59739,0.59728,1200000.0477,1799999.9523
28.10.2024 00:31:26.456 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:31:36.309 GMT-0700,0.59739,0.5973,1200000.0477,1799999.9523
28.10.2024 00:31:37.523 GMT-0700,0.5974100000000001,0.5973,1200000.0477,1799999.9523
28.10.2024 00:31:38.586 GMT-0700,0.5974,0.59729,1200000.0477,1799999.9523
28.10.2024 00:31:41.256 GMT-0700,0.59739,0.59728,1200000.0477,1799999.9523
28.10.2024 00:31:45.898 GMT-0700,0.59737,0.59729,1200000.0477,1200000.0477
28.10.2024 00:31:45.999 GMT-0700,0.59739,0.59728,1200000.0477,1799999.9523
28.10.2024 00:31:47.773 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:31:47.827 GMT-0700,0.5974,0.59732,1200000.0477,1200000.0477
28.10.2024 00:31:47.944 GMT-0700,0.5974100000000001,0.59732,1200000.0477,1200000.0477
28.10.2024 00:31:48.913 GMT-0700,0.5974100000000001,0.5973,1200000.0477,1799999.9523
28.10.2024 00:31:52.089 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:31:55.212 GMT-0700,0.5974100000000001,0.5973,1200000.0477,1799999.9523
28.10.2024 00:31:55.314 GMT-0700,0.5974100000000001,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:32:01.500 GMT-0700,0.5974100000000001,0.59732,1200000.0477,1799999.9523
28.10.2024 00:32:01.756 GMT-0700,0.5974200000000001,0.59733,1200000.0477,1200000.0477
28.10.2024 00:32:01.858 GMT-0700,0.59745,0.59735,3150000.0954,1200000.0477
28.10.2024 00:32:04.434 GMT-0700,0.59744,0.59735,1200000.0477,1200000.0477
28.10.2024 00:32:04.637 GMT-0700,0.59744,0.5973600000000001,2250000,1200000.0477
28.10.2024 00:32:05.395 GMT-0700,0.59744,0.59735,1200000.0477,1200000.0477
28.10.2024 00:32:05.949 GMT-0700,0.59744,0.59733,1799999.9523,1799999.9523
28.10.2024 00:32:06.052 GMT-0700,0.5974100000000001,0.59733,1200000.0477,1200000.0477
28.10.2024 00:32:09.380 GMT-0700,0.5974,0.5973100000000001,1200000.0477,1200000.0477
28.10.2024 00:32:09.483 GMT-0700,0.5974100000000001,0.5973,1799999.9523,1200000.0477
28.10.2024 00:32:09.585 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:32:09.688 GMT-0700,0.59737,0.59727,1200000.0477,1200000.0477
28.10.2024 00:32:10.218 GMT-0700,0.5973600000000001,0.59727,1200000.0477,1200000.0477
28.10.2024 00:32:10.272 GMT-0700,0.59738,0.59727,3150000.0954,1200000.0477
28.10.2024 00:32:14.051 GMT-0700,0.59739,0.59727,2700000.0477,2700000.0477
28.10.2024 00:32:14.153 GMT-0700,0.59739,0.59729,1799999.9523,1200000.0477
28.10.2024 00:32:19.553 GMT-0700,0.59738,0.59729,1200000.0477,1200000.0477
28.10.2024 00:32:19.655 GMT-0700,0.59739,0.59729,1799999.9523,1200000.0477
28.10.2024 00:32:20.560 GMT-0700,0.59739,0.5973,1799999.9523,1200000.0477
28.10.2024 00:32:21.668 GMT-0700,0.5974,0.5973,2250000,1200000.0477
28.10.2024 00:32:21.770 GMT-0700,0.5974,0.59729,3150000.0954,1200000.0477
28.10.2024 00:32:21.924 GMT-0700,0.59739,0.59729,1200000.0477,1200000.0477
28.10.2024 00:32:26.860 GMT-0700,0.59739,0.5973,1200000.0477,1200000.0477
28.10.2024 00:32:26.912 GMT-0700,0.5974100000000001,0.5973,2700000.0477,1200000.0477
28.10.2024 00:32:28.121 GMT-0700,0.5974,0.5973,1200000.0477,1200000.0477
28.10.2024 00:32:28.375 GMT-0700,0.59737,0.5973,1200000.0477,1200000.0477
28.10.2024 00:32:28.477 GMT-0700,0.59737,0.59728,1200000.0477,1200000.0477
